Order_ID;Order_Date;Cust_Type;Region;Product;Category;Item;Brand;Qty;Sales;Cost;Profit
NZ-ORD-228;16/08/2023;Returning;Auckland;Product-30;Clothing;T-Shirt;Nike;3;1342.05;1061.71;280.34
NZ-ORD-229;17/08/2023;Returning;Wellington;Product-14;Books;Cartoon;Nickelodeon;3;708.22;740.74;-32.52
NZ-ORD-230;18/08/2023;New;Dunedin;Product-23;Home Decor;Vase;Foshan;10;1590.52;1371.17;219.35
NZ-ORD-231;19/08/2023;New;Dunedin;Product-18;Home Decor;Window Blind;IKEA;2;123.13;-149.39;272.52
NZ-ORD-232;20/08/2023;Returning;Wellington;Product-5;Home Decor;Curtain;Kels;1;182.17;-8.12;190.29
NZ-ORD-233;21/08/2023;New;Christchurch;Product-19;Toys;Doll;Marvel;1;801.3;351.06;450.24
NZ-ORD-234;22/08/2023;Returning;Hamilton;Product-20;Home Decor;Curtain;Brother;3;1522.91;1602.88;-79.97
NZ-ORD-235;23/08/2023;Returning;Christchurch;Product-12;Toys;Doll;Yin Mang;7;1240.05;1322.98;-82.93
NZ-ORD-236;24/08/2023;New;Dunedin;Product-2;Clothing;Shoe;New Balance;2;1028.46;686.56;341.9
NZ-ORD-237;25/08/2023;New;Wellington;Product-10;Books;Horror;Bloom House;3;1884.09;1424.4;459.69
NZ-ORD-238;26/08/2023;Returning;Christchurch;Product-1;Clothing;Shirt;Converse;6;428.02;442.5;-14.48
NZ-ORD-239;27/08/2023;New;Wellington;Product-13;Books;Comedy;Lionsgate;9;344.42;257.49;86.93
NZ-ORD-240;28/08/2023;Returning;Auckland;Product-22;Electronics;Mobile Phone;Huawei;7;74.12;-211.87;285.99
NZ-ORD-241;29/08/2023;New;Auckland;Product-26;Clothing;Jacket;New Balance;4;962.49;733.98;228.51
NZ-ORD-242;30/08/2023;Returning;Christchurch;Product-20;Clothing;Jacket;Adidas;7;925.18;552.26;372.92
NZ-ORD-243;31/08/2023;Returning;Dunedin;Product-25;Books;Documentary;Universal;4;67.82;-352.32;420.14
NZ-ORD-244;01/09/2023;New;Auckland;Product-12;Home Decor;Vase;Midea;10;587.8;353.11;234.69
NZ-ORD-245;02/09/2023;Returning;Christchurch;Product-27;Books;Cartoon;Pixar;1;1207.14;1106.39;100.75
NZ-ORD-246;03/09/2023;New;Christchurch;Product-16;Clothing;Pant;Nike;3;976.39;480.44;495.95
NZ-ORD-247;04/09/2023;Returning;Dunedin;Product-18;Clothing;Shirt;Converse;4;1462.25;1073.69;388.56
NZ-ORD-248;05/09/2023;New;Wellington;Product-27;Toys;Puzzle;Gramedia;3;610.02;419.64;190.38
NZ-ORD-249;06/09/2023;Returning;Hamilton;Product-10;Electronics;Mobile Phone;Huawei;6;599.1;169.57;429.53
NZ-ORD-250;07/09/2023;Returning;Christchurch;Product-25;Toys;Puzzle;Telltale;2;780.6;314.25;466.35
NZ-ORD-251;08/09/2023;Returning;Hamilton;Product-6;Clothing;Shirt;Puma;8;1694.22;1683.2;11.02
NZ-ORD-252;09/09/2023;New;Hamilton;Product-5;Clothing;Pant;Converse;8;1816.78;1599.84;216.94
NZ-ORD-253;10/09/2023;Returning;Wellington;Product-29;Home Decor;Vase;Zhongwei;3;975.69;484.29;491.4
NZ-ORD-254;11/09/2023;New;Christchurch;Product-7;Electronics;TV;Toshiba;1;50.72;70.4;-19.68
NZ-ORD-255;12/09/2023;Returning;Wellington;Product-4;Home Decor;Vinyl Paper;Kenko;5;714.09;492.13;221.96
NZ-ORD-256;13/09/2023;New;Auckland;Product-29;Home Decor;Window Blind;IKEA;4;1654.73;1382.63;272.1
NZ-ORD-257;14/09/2023;New;Hamilton;Product-30;Toys;Robot;Konami;7;1108.1;840.42;267.68
NZ-ORD-258;15/09/2023;New;Christchurch;Product-18;Clothing;T-Shirt;New Balance;9;1358.57;1097.07;261.5
NZ-ORD-259;16/09/2023;Returning;Hamilton;Product-22;Toys;Board Game;Marvel;7;193.43;2.8;190.63
NZ-ORD-260;17/09/2023;Returning;Christchurch;Product-19;Books;Comedy;Disney;7;29.74;-95.92;125.66
NZ-ORD-261;18/09/2023;Returning;Auckland;Product-1;Clothing;Jacket;Adidas;1;990.29;1075.22;-84.93
NZ-ORD-262;19/09/2023;New;Auckland;Product-6;Clothing;Shirt;Adidas;8;962.55;916.58;45.97
NZ-ORD-263;20/09/2023;New;Wellington;Product-12;Electronics;Mobile Phone;Apple;10;953.13;933.09;20.04
NZ-ORD-264;21/09/2023;Returning;Dunedin;Product-2;Home Decor;Window Blind;Bardy;1;1840.18;1354.35;485.83
NZ-ORD-265;22/09/2023;Returning;Hamilton;Product-6;Home Decor;Miniature Statue;Bucchari;8;459.22;293.46;165.76
NZ-ORD-266;23/09/2023;Returning;Auckland;Product-27;Clothing;T-Shirt;Adidas;6;953.07;1033.04;-79.97
NZ-ORD-267;24/09/2023;Returning;Dunedin;Product-19;Home Decor;Miniature Statue;Oates;2;1285.13;932.62;352.51
NZ-ORD-268;25/09/2023;New;Auckland;Product-6;Toys;Doll;Lego;10;1722.02;1781.38;-59.36
NZ-ORD-269;26/09/2023;New;Christchurch;Product-25;Books;Documentary;20th Century Fox;8;785.14;574.1;211.04
NZ-ORD-270;27/09/2023;New;Hamilton;Product-9;Electronics;DVD Player;Changhong;5;1223.5;1164.08;59.42
NZ-ORD-271;28/09/2023;New;Hamilton;Product-2;Home Decor;Window Blind;Kels;1;952.87;557.1;395.77
NZ-ORD-272;29/09/2023;Returning;Christchurch;Product-30;Electronics;Hardisk SDD;Seagate;5;1480.91;1173.49;307.42
NZ-ORD-273;30/09/2023;Returning;Auckland;Product-26;Toys;Board Game;Marvel;2;168.77;-83.74;252.51
NZ-ORD-274;01/10/2023;New;Hamilton;Product-13;Clothing;T-Shirt;Nike;8;1814.94;1466.02;348.92
NZ-ORD-275;02/10/2023;New;Wellington;Product-8;Books;Comedy;20th Century Fox;8;1523.52;1054.8;468.72
NZ-ORD-276;03/10/2023;New;Wellington;Product-13;Clothing;Pant;Converse;2;146.87;-126.67;273.54
NZ-ORD-277;04/10/2023;Returning;Wellington;Product-29;Clothing;Jacket;Converse;10;798.57;404.23;394.34
NZ-ORD-278;05/10/2023;New;Christchurch;Product-8;Electronics;Hardisk SDD;Kingston;2;1068.73;638.42;430.31
NZ-ORD-279;06/10/2023;Returning;Auckland;Product-10;Clothing;Shirt;Adidas;6;520.07;171.83;348.24
NZ-ORD-280;07/10/2023;New;Auckland;Product-7;Books;Comedy;Warner Bros;1;421.22;42.44;378.78
NZ-ORD-281;08/10/2023;Returning;Dunedin;Product-6;Electronics;DVD Player;Panasonic;3;922.14;1017.97;-95.83
NZ-ORD-282;09/10/2023;New;Dunedin;Product-9;Home Decor;Curtain;Bardy;10;1567.81;1481.26;86.55
NZ-ORD-283;10/10/2023;Returning;Auckland;Product-20;Toys;Puzzle;Gramedia;4;1075.87;755.47;320.4
NZ-ORD-284;11/10/2023;New;Hamilton;Product-3;Home Decor;Curtain;Kels;5;916.32;789.31;127.01
NZ-ORD-285;12/10/2023;Returning;Dunedin;Product-12;Electronics;TV;Toshiba;4;892.22;508.01;384.21
NZ-ORD-286;13/10/2023;Returning;Christchurch;Product-12;Books;Documentary;Warner Bros;7;1558.94;1145.09;413.85
NZ-ORD-287;14/10/2023;Returning;Wellington;Product-24;Electronics;DVD Player;Panasonic;1;1247.16;1029.01;218.15
NZ-ORD-288;15/10/2023;New;Wellington;Product-8;Books;Documentary;Warner Bros;5;1381.62;1080.97;300.65
NZ-ORD-289;16/10/2023;Returning;Hamilton;Product-7;Clothing;T-Shirt;Puma;7;304.41;370.73;-66.32
NZ-ORD-290;17/10/2023;Returning;Dunedin;Product-26;Books;Documentary;20th Century Fox;9;1836.32;1743.8;92.52
NZ-ORD-291;18/10/2023;Returning;Wellington;Product-8;Toys;Puzzle;Gramedia;2;245.34;105.96;139.38
NZ-ORD-292;19/10/2023;New;Christchurch;Product-18;Clothing;T-Shirt;Converse;10;1852.74;1940.11;-87.37
NZ-ORD-293;20/10/2023;Returning;Dunedin;Product-20;Toys;Board Game;Exploding;6;632.93;598.57;34.36
NZ-ORD-294;21/10/2023;Returning;Christchurch;Product-23;Clothing;Shoe;Converse;10;1577.1;1383.75;193.35
NZ-ORD-295;22/10/2023;New;Wellington;Product-5;Toys;Puzzle;Wonder World;9;1316.77;854.75;462.02
NZ-ORD-296;23/10/2023;New;Wellington;Product-3;Electronics;CCTV;Xiaomi;9;1717.83;1691.02;26.81
NZ-ORD-297;24/10/2023;Returning;Auckland;Product-27;Home Decor;Vase;Foshan;8;1595.21;1304.16;291.05
NZ-ORD-298;25/10/2023;New;Hamilton;Product-15;Toys;Card Game;Hasbro;4;1327.73;1180.8;146.93
NZ-ORD-299;26/10/2023;New;Auckland;Product-29;Toys;Robot;Konami;4;1509.57;1266.48;243.09
NZ-ORD-300;27/10/2023;Returning;Dunedin;Product-23;Home Decor;Vinyl Paper;Seven;10;386.16;159.93;226.23
NZ-ORD-301;28/10/2023;New;Dunedin;Product-6;Electronics;DVD Player;Changhong;5;137.37;67.32;70.05
NZ-ORD-302;29/10/2023;New;Christchurch;Product-18;Electronics;Mobile Phone;Vivo;8;1940.32;1678.13;262.19
NZ-ORD-303;30/10/2023;New;Christchurch;Product-16;Books;Documentary;National Geographic;10;1568.47;1501.08;67.39
NZ-ORD-304;31/10/2023;Returning;Wellington;Product-28;Books;Comedy;Warner Bros;10;345.3;187.38;157.92
NZ-ORD-305;01/11/2023;Returning;Christchurch;Product-6;Clothing;Pant;Converse;7;1097.24;905.4;191.84
NZ-ORD-306;02/11/2023;New;Christchurch;Product-1;Electronics;DVD Player;Panasonic;3;839.9;665.81;174.09
NZ-ORD-307;03/11/2023;Returning;Hamilton;Product-26;Clothing;Pant;Adidas;10;542.81;52.87;489.94
NZ-ORD-308;04/11/2023;New;Dunedin;Product-17;Electronics;CCTV;Xiaomi;3;603.63;365.46;238.17
NZ-ORD-309;05/11/2023;Returning;Wellington;Product-6;Clothing;Shoe;New Balance;9;1269.28;1312.62;-43.34
NZ-ORD-310;06/11/2023;New;Wellington;Product-28;Books;Romance;Warner Bros;10;811.26;531.38;279.88
NZ-ORD-311;07/11/2023;Returning;Dunedin;Product-26;Home Decor;Miniature Statue;Bucchari;1;508.34;336.63;171.71
NZ-ORD-312;08/11/2023;New;Hamilton;Product-8;Toys;Doll;Barbie;6;704.49;664.96;39.53
NZ-ORD-313;09/11/2023;Returning;Dunedin;Product-3;Clothing;Shoe;Puma;1;296.39;386.88;-90.49
NZ-ORD-314;10/11/2023;Returning;Wellington;Product-23;Home Decor;Vinyl Paper;Seven;2;809.91;702.94;106.97
NZ-ORD-315;11/11/2023;New;Dunedin;Product-27;Books;Comedy;Warner Bros;5;1963.72;1782.84;180.88
NZ-ORD-316;12/11/2023;New;Auckland;Product-30;Books;Horror;Bloom House;7;671.46;334.1;337.36
NZ-ORD-317;13/11/2023;Returning;Hamilton;Product-15;Toys;Puzzle;Marvel;10;1486.57;1475.4;11.17
NZ-ORD-318;14/11/2023;Returning;Dunedin;Product-28;Home Decor;Miniature Statue;Tuscany;3;589.65;103.71;485.94
NZ-ORD-319;15/11/2023;New;Christchurch;Product-20;Home Decor;Vase;Zhongwei;3;233.02;117.62;115.4
NZ-ORD-320;16/11/2023;New;Christchurch;Product-11;Electronics;CCTV;Sony;3;107.14;18.57;88.57
NZ-ORD-321;17/11/2023;New;Hamilton;Product-17;Home Decor;Miniature Statue;Tuscany;7;989.52;524.65;464.87
NZ-ORD-322;18/11/2023;Returning;Auckland;Product-2;Books;Documentary;Warner Bros;6;648.64;381.09;267.55
NZ-ORD-323;19/11/2023;Returning;Dunedin;Product-23;Toys;Board Game;Hasbro;6;938.56;927.81;10.75
NZ-ORD-324;20/11/2023;New;Christchurch;Product-30;Electronics;Mobile Phone;Vivo;5;1707.66;1575.42;132.24
NZ-ORD-325;21/11/2023;New;Dunedin;Product-18;Clothing;Shoe;Puma;2;1871.12;1459.37;411.75
NZ-ORD-326;22/11/2023;Returning;Christchurch;Product-2;Home Decor;Vase;Zhongwei;7;1000.79;1021.89;-21.1
NZ-ORD-327;23/11/2023;New;Dunedin;Product-14;Toys;Doll;Lego;2;1192.13;915.3;276.83
NZ-ORD-328;24/11/2023;Returning;Dunedin;Product-10;Electronics;DVD Player;Sony;5;1036;562.64;473.36
NZ-ORD-329;25/11/2023;New;Wellington;Product-16;Home Decor;Curtain;Brother;8;650.92;639.45;11.47
NZ-ORD-330;26/11/2023;Returning;Christchurch;Product-2;Electronics;Hardisk SDD;Samsung;7;784.42;383.8;400.62
NZ-ORD-331;27/11/2023;Returning;Dunedin;Product-16;Home Decor;Curtain;Bardy;8;1351.97;1066.27;285.7
NZ-ORD-332;28/11/2023;New;Wellington;Product-7;Home Decor;Curtain;Rails;6;1570.56;1488.8;81.76
NZ-ORD-333;29/11/2023;New;Auckland;Product-19;Books;Horror;Universal;7;539.12;496.37;42.75
NZ-ORD-334;30/11/2023;Returning;Wellington;Product-11;Electronics;DVD Player;Panasonic;5;1291.88;818.36;473.52
NZ-ORD-335;01/12/2023;Returning;Hamilton;Product-26;Toys;Robot;Sega;3;970.18;598.8;371.38
NZ-ORD-336;02/12/2023;New;Dunedin;Product-24;Electronics;TV;Toshiba;5;1449.13;1404.41;44.72
NZ-ORD-337;03/12/2023;Returning;Wellington;Product-16;Toys;Board Game;Hasbro;10;1575.87;1458.71;117.16
NZ-ORD-338;04/12/2023;New;Christchurch;Product-19;Books;Cartoon;Disney;10;1021.15;649.47;371.68
NZ-ORD-339;05/12/2023;New;Christchurch;Product-9;Toys;Puzzle;Wonder World;6;1332.97;1431.59;-98.62
NZ-ORD-340;06/12/2023;Returning;Wellington;Product-18;Toys;Board Game;Exploding;9;844.31;741.32;102.99
NZ-ORD-341;07/12/2023;New;Auckland;Product-24;Clothing;Jacket;Converse;3;724.58;316.03;408.55
NZ-ORD-342;08/12/2023;Returning;Auckland;Product-1;Toys;Robot;Capcom;6;1861;1913.08;-52.08
NZ-ORD-343;09/12/2023;Returning;Hamilton;Product-23;Clothing;T-Shirt;Converse;7;1098.57;897.19;201.38
NZ-ORD-344;10/12/2023;New;Auckland;Product-29;Toys;Puzzle;Hasbro;4;1023.98;748.81;275.17
NZ-ORD-345;11/12/2023;New;Auckland;Product-18;Home Decor;Vinyl Paper;Seiko;5;566.62;538.06;28.56
NZ-ORD-346;12/12/2023;Returning;Wellington;Product-24;Books;Comedy;Disney;1;1869.41;1444.65;424.76
NZ-ORD-347;13/12/2023;New;Hamilton;Product-5;Books;Romance;Universal;9;1868.34;1781.21;87.13
NZ-ORD-348;14/12/2023;New;Auckland;Product-3;Home Decor;Vase;Yuzhei Wong;9;1709.66;1696.79;12.87
NZ-ORD-349;15/12/2023;New;Auckland;Product-22;Clothing;Pant;Nike;7;1765.52;1593.32;172.2
NZ-ORD-350;16/12/2023;Returning;Dunedin;Product-16;Toys;Robot;Capcom;4;1935.62;1486.16;449.46
NZ-ORD-351;17/12/2023;Returning;Christchurch;Product-13;Electronics;Mobile Phone;Oppo;7;1928.31;1893.43;34.88
NZ-ORD-352;18/12/2023;New;Hamilton;Product-8;Home Decor;Miniature Statue;Bucchari;3;674.2;596.53;77.67
NZ-ORD-353;19/12/2023;Returning;Christchurch;Product-18;Clothing;Shirt;Puma;10;592.16;228.68;363.48
NZ-ORD-354;20/12/2023;Returning;Christchurch;Product-4;Clothing;Pant;New Balance;4;1530.49;1240.42;290.07
NZ-ORD-355;21/12/2023;New;Wellington;Product-21;Books;Cartoon;Warner Bros;9;141.05;-292.91;433.96
NZ-ORD-356;22/12/2023;New;Christchurch;Product-5;Books;Horror;Warner Bros;10;1158.57;865.3;293.27
NZ-ORD-357;23/12/2023;Returning;Wellington;Product-25;Toys;Puzzle;Telltale;2;385.37;307.53;77.84
NZ-ORD-358;24/12/2023;New;Hamilton;Product-2;Clothing;Shirt;Adidas;6;369.63;420.72;-51.09
NZ-ORD-359;25/12/2023;Returning;Christchurch;Product-4;Electronics;TV;Sony;3;397.56;407.81;-10.25
NZ-ORD-360;26/12/2023;Returning;Dunedin;Product-10;Clothing;Shoe;Nike;2;1446.61;1077.13;369.48
NZ-ORD-361;27/12/2023;New;Hamilton;Product-27;Electronics;CCTV;Toshiba;3;1956.65;1973.88;-17.23
NZ-ORD-362;28/12/2023;Returning;Christchurch;Product-26;Home Decor;Vinyl Paper;Seiko;5;1500.76;1119.64;381.12
NZ-ORD-363;29/12/2023;New;Auckland;Product-12;Books;Romance;Universal;1;1974.66;1660.87;313.79
NZ-ORD-364;30/12/2023;New;Wellington;Product-4;Books;Romance;20th Century Fox;2;163.27;169.19;-5.92
NZ-ORD-365;31/12/2023;Returning;Dunedin;Product-28;Clothing;Shoe;Nike;3;1385.88;957.26;428.62
NZ-ORD-366;01/01/2024;Returning;Christchurch;Product-28;Toys;Card Game;Telltale;7;962.46;1001.91;-39.45
NZ-ORD-367;02/01/2024;Returning;Auckland;Product-11;Toys;Doll;Marvel;2;1130.89;1171.61;-40.72
NZ-ORD-368;03/01/2024;Returning;Hamilton;Product-22;Books;Horror;Bloom House;7;1255.12;815.52;439.6
NZ-ORD-369;04/01/2024;New;Wellington;Product-24;Electronics;Hardisk SDD;Kingston;1;1000.54;573.15;427.39
NZ-ORD-370;05/01/2024;Returning;Hamilton;Product-11;Clothing;Jacket;New Balance;3;1087.54;1144.97;-57.43
NZ-ORD-371;06/01/2024;Returning;Wellington;Product-12;Clothing;Jacket;New Balance;10;1593.33;1551.67;41.66
NZ-ORD-372;07/01/2024;New;Christchurch;Product-18;Electronics;Hardisk SDD;Kingston;5;1405.87;1127.72;278.15
NZ-ORD-373;08/01/2024;Returning;Auckland;Product-13;Clothing;Pant;Puma;5;637.44;551.96;85.48
NZ-ORD-374;09/01/2024;New;Dunedin;Product-9;Clothing;Shirt;Nike;3;1172.14;989.89;182.25
NZ-ORD-375;10/01/2024;New;Christchurch;Product-26;Clothing;Jacket;Adidas;4;1374.04;1400.13;-26.09
NZ-ORD-376;11/01/2024;New;Hamilton;Product-8;Electronics;DVD Player;Samsung;1;861.74;932.98;-71.24
NZ-ORD-377;12/01/2024;New;Hamilton;Product-19;Toys;Robot;Sega;6;163.44;-89.3;252.74
NZ-ORD-378;13/01/2024;Returning;Christchurch;Product-14;Toys;Robot;Sega;4;1677.77;1656.61;21.16
NZ-ORD-379;14/01/2024;Returning;Wellington;Product-2;Clothing;Shirt;New Balance;4;1542.5;1379.96;162.54
NZ-ORD-380;15/01/2024;Returning;Auckland;Product-5;Toys;Board Game;Century;9;1887.87;1972.61;-84.74
NZ-ORD-381;16/01/2024;New;Dunedin;Product-10;Books;Romance;Universal;1;271.67;90.03;181.64
NZ-ORD-382;17/01/2024;New;Christchurch;Product-19;Toys;Card Game;Hasbro;7;1296.85;1262.5;34.35
NZ-ORD-383;18/01/2024;New;Wellington;Product-13;Electronics;CCTV;Samsung;9;338.32;296.58;41.74
NZ-ORD-384;19/01/2024;New;Dunedin;Product-9;Toys;Board Game;Exploding;5;832.16;602.07;230.09
NZ-ORD-385;20/01/2024;Returning;Christchurch;Product-2;Books;Documentary;Warner Bros;10;1930.03;1669.7;260.33
NZ-ORD-386;21/01/2024;New;Wellington;Product-26;Clothing;Shoe;Converse;4;1937.89;1689.3;248.59
NZ-ORD-387;22/01/2024;New;Wellington;Product-28;Home Decor;Vinyl Paper;Seven;9;315.14;41.53;273.61
NZ-ORD-388;23/01/2024;New;Wellington;Product-16;Books;Comedy;Disney;4;1276.78;1326.62;-49.84
NZ-ORD-389;24/01/2024;New;Christchurch;Product-19;Books;Horror;Warner Bros;9;360.67;410.62;-49.95
NZ-ORD-390;25/01/2024;Returning;Wellington;Product-3;Clothing;Pant;Converse;6;1859.11;1930.77;-71.66
NZ-ORD-391;26/01/2024;New;Christchurch;Product-23;Home Decor;Vinyl Paper;Level Up;3;1952.91;1797.72;155.19
NZ-ORD-392;27/01/2024;New;Auckland;Product-2;Books;Comedy;Warner Bros;9;1455.73;971.42;484.31
NZ-ORD-393;28/01/2024;New;Christchurch;Product-27;Home Decor;Vinyl Paper;Joyko;3;173.73;-303.48;477.21
NZ-ORD-394;29/01/2024;New;Dunedin;Product-4;Electronics;Hardisk SDD;Seagate;7;821.15;646.75;174.4
NZ-ORD-395;30/01/2024;Returning;Auckland;Product-23;Electronics;Mobile Phone;Apple;1;1086.89;1147.63;-60.74
NZ-ORD-396;31/01/2024;New;Dunedin;Product-26;Books;Comedy;Warner Bros;4;1540.07;1345.48;194.59
NZ-ORD-397;01/02/2024;Returning;Hamilton;Product-9;Clothing;Shoe;Nike;1;1529.64;1558.65;-29.01
NZ-ORD-398;02/02/2024;Returning;Hamilton;Product-30;Clothing;Shoe;Nike;3;1614.71;1379.43;235.28
NZ-ORD-399;03/02/2024;Returning;Hamilton;Product-30;Clothing;T-Shirt;Nike;10;1124.82;682.65;442.17
NZ-ORD-400;04/02/2024;New;Hamilton;Product-21;Toys;Doll;Hasbro;3;158.39;22.3;136.09
NZ-ORD-401;05/02/2024;Returning;Dunedin;Product-23;Electronics;TV;Toshiba;10;1073.88;1143.79;-69.91
NZ-ORD-402;06/02/2024;Returning;Dunedin;Product-23;Books;Romance;Disney;2;634.29;540.84;93.45
NZ-ORD-403;07/02/2024;Returning;Hamilton;Product-9;Electronics;TV;Toshiba;6;278.15;-138.79;416.94
NZ-ORD-404;08/02/2024;Returning;Christchurch;Product-28;Clothing;Shoe;Nike;8;1358.7;1034.63;324.07
NZ-ORD-405;09/02/2024;Returning;Wellington;Product-26;Home Decor;Curtain;IKEA;5;1759.53;1469.66;289.87
NZ-ORD-406;10/02/2024;New;Auckland;Product-10;Electronics;TV;Xiaomi;4;1104.42;781.72;322.7
NZ-ORD-407;11/02/2024;New;Dunedin;Product-7;Clothing;T-Shirt;New Balance;3;400.46;12.94;387.52
NZ-ORD-408;12/02/2024;Returning;Hamilton;Product-7;Electronics;Mobile Phone;Vivo;2;630.23;204.43;425.8
NZ-ORD-409;13/02/2024;Returning;Auckland;Product-15;Clothing;Shirt;Puma;1;1694.22;1473.26;220.96
NZ-ORD-410;14/02/2024;New;Wellington;Product-21;Toys;Doll;Hasbro;4;1214.63;853.4;361.23
NZ-ORD-411;15/02/2024;Returning;Hamilton;Product-5;Books;Comedy;Universal;4;1629.92;1521.02;108.9
NZ-ORD-412;16/02/2024;Returning;Auckland;Product-21;Toys;Puzzle;Telltale;1;403.66;391.22;12.44
NZ-ORD-413;17/02/2024;Returning;Auckland;Product-20;Electronics;Hardisk SDD;Kingston;6;1441.89;1277.55;164.34
NZ-ORD-414;18/02/2024;Returning;Auckland;Product-5;Clothing;Jacket;Converse;8;73.39;-19.44;92.83
NZ-ORD-415;19/02/2024;Returning;Christchurch;Product-29;Home Decor;Curtain;Rails;4;600.43;330.24;270.19
NZ-ORD-416;20/02/2024;Returning;Auckland;Product-17;Home Decor;Vase;Yuzhei Wong;9;136.59;127.83;8.76
NZ-ORD-417;21/02/2024;New;Auckland;Product-24;Toys;Card Game;Century;10;821.61;826.64;-5.03
NZ-ORD-418;22/02/2024;Returning;Wellington;Product-18;Clothing;Shirt;Nike;3;1935.43;1861.08;74.35
NZ-ORD-419;23/02/2024;New;Auckland;Product-13;Home Decor;Vase;Yuzhei Wong;4;1661.5;1169.3;492.2
NZ-ORD-420;24/02/2024;New;Christchurch;Product-21;Home Decor;Curtain;IKEA;10;580.7;449.87;130.83
NZ-ORD-421;25/02/2024;New;Hamilton;Product-19;Books;Romance;Warner Bros;10;543.89;297.16;246.73
NZ-ORD-422;26/02/2024;New;Hamilton;Product-24;Clothing;Shoe;Converse;1;1898.23;1623.37;274.86
NZ-ORD-423;27/02/2024;Returning;Auckland;Product-25;Clothing;Jacket;New Balance;5;486.38;273.82;212.56
NZ-ORD-424;28/02/2024;Returning;Auckland;Product-10;Clothing;Jacket;Converse;4;1665.11;1603.51;61.6
NZ-ORD-425;29/02/2024;Returning;Christchurch;Product-9;Electronics;Mobile Phone;Apple;6;720.93;516.99;203.94
NZ-ORD-426;01/03/2024;Returning;Dunedin;Product-10;Toys;Doll;Yin Mang;9;583.76;265.71;318.05
NZ-ORD-427;02/03/2024;New;Christchurch;Product-6;Electronics;DVD Player;Samsung;8;1559.36;1194.3;365.06
NZ-ORD-428;03/03/2024;Returning;Auckland;Product-5;Electronics;CCTV;Toshiba;4;770.15;346.98;423.17
NZ-ORD-429;04/03/2024;Returning;Wellington;Product-15;Clothing;Jacket;Converse;7;1309.89;947.67;362.22
NZ-ORD-430;05/03/2024;Returning;Hamilton;Product-3;Home Decor;Vase;Zhongwei;6;412.02;-39.27;451.29
NZ-ORD-431;06/03/2024;Returning;Dunedin;Product-14;Clothing;Shoe;New Balance;7;295.28;58;237.28
NZ-ORD-432;07/03/2024;Returning;Auckland;Product-11;Electronics;Mobile Phone;Apple;10;551.72;164.18;387.54
NZ-ORD-433;08/03/2024;Returning;Wellington;Product-17;Clothing;Shoe;Converse;6;887.82;586.09;301.73
NZ-ORD-434;09/03/2024;New;Hamilton;Product-21;Home Decor;Vinyl Paper;Joyko;8;869.93;791.46;78.47
NZ-ORD-435;10/03/2024;New;Christchurch;Product-12;Electronics;Mobile Phone;Apple;7;616.34;475.15;141.19
NZ-ORD-436;11/03/2024;New;Dunedin;Product-19;Clothing;Jacket;New Balance;9;1221.54;914.89;306.65
NZ-ORD-437;12/03/2024;Returning;Wellington;Product-5;Home Decor;Curtain;Kels;2;525.67;531.87;-6.2
NZ-ORD-438;13/03/2024;Returning;Christchurch;Product-21;Toys;Card Game;Marvel;7;1077.05;1029.96;47.09
NZ-ORD-439;14/03/2024;Returning;Wellington;Product-23;Toys;Robot;Bandai;3;519.83;573.54;-53.71
NZ-ORD-440;15/03/2024;Returning;Christchurch;Product-5;Clothing;T-Shirt;Nike;4;1135.47;668.5;466.97
NZ-ORD-441;16/03/2024;Returning;Auckland;Product-29;Electronics;Hardisk SDD;Sandisk;3;265.8;-194.65;460.45
NZ-ORD-442;17/03/2024;Returning;Dunedin;Product-3;Toys;Board Game;Marvel;5;1206.86;1304.03;-97.17
NZ-ORD-443;18/03/2024;New;Dunedin;Product-12;Electronics;CCTV;Toshiba;4;336.9;249.29;87.61
NZ-ORD-444;19/03/2024;New;Hamilton;Product-24;Books;Cartoon;Nickelodeon;8;483.08;114.96;368.12
NZ-ORD-445;20/03/2024;New;Dunedin;Product-9;Toys;Puzzle;Telltale;4;354.74;53.64;301.1
NZ-ORD-446;21/03/2024;New;Wellington;Product-29;Home Decor;Miniature Statue;Baurdani;4;150.88;-303.25;454.13
NZ-ORD-447;22/03/2024;Returning;Dunedin;Product-21;Clothing;Pant;Converse;6;144.94;-40.7;185.64
NZ-ORD-448;23/03/2024;New;Hamilton;Product-30;Clothing;T-Shirt;Adidas;8;1806.99;1385.95;421.04
NZ-ORD-449;24/03/2024;Returning;Auckland;Product-14;Books;Comedy;Lionsgate;1;1501.84;1136.67;365.17
NZ-ORD-450;25/03/2024;New;Auckland;Product-13;Clothing;Jacket;Converse;5;685.81;309.96;375.85
NZ-ORD-451;26/03/2024;New;Auckland;Product-30;Toys;Puzzle;Gramedia;2;641.11;364.17;276.94
NZ-ORD-452;27/03/2024;Returning;Wellington;Product-17;Electronics;CCTV;Toshiba;9;1637.11;1388.66;248.45
NZ-ORD-453;28/03/2024;New;Wellington;Product-22;Home Decor;Miniature Statue;Holmes Brok;1;1738.44;1704.49;33.95
