Order_ID,Order_Date,Region,Product,Category,Item,Brand,Qty,Sales,Cost,Profit
NZ-ORD-960,2025-08-17,Dunedin,Product-28,Home Decor,Miniature Statue,Bucchari,4,165.81,121.25,44.56
NZ-ORD-961,2025-08-18,Wellington,Product-27,Home Decor,Vinyl Paper,Kenko,5,1379.07,1204.52,174.55
NZ-ORD-962,2025-08-19,Christchurch,Product-26,Electronics,TV,Panasonic,8,502.74,32.03,470.71
NZ-ORD-963,2025-08-20,Auckland,Product-4,Toys,Board Game,Marvel,4,1926.07,1749.49,176.58
NZ-ORD-964,2025-08-21,Wellington,Product-2,Electronics,DVD Player,Samsung,3,868.32,432.6,435.72
NZ-ORD-965,2025-08-22,Dunedin,Product-9,Toys,Board Game,Exploding,8,788.01,492.81,295.2
NZ-ORD-966,2025-08-23,Christchurch,Product-3,Books,Romance,Universal,5,1259.19,832.34,426.85
NZ-ORD-967,2025-08-24,Hamilton,Product-20,Clothing,T-Shirt,New Balance,7,88.44,7.62,80.82
NZ-ORD-968,2025-08-25,Christchurch,Product-10,Toys,Puzzle,Marvel,7,910.52,987.65,-77.13
NZ-ORD-969,2025-08-26,Hamilton,Product-24,Toys,Board Game,Century,10,836.41,544.71,291.7
NZ-ORD-970,2025-08-27,Hamilton,Product-29,Electronics,TV,Toshiba,9,767.01,457.5,309.51
NZ-ORD-971,2025-08-28,Wellington,Product-21,Books,Horror,Universal,8,1910.28,1611.4,298.88
NZ-ORD-972,2025-08-29,Christchurch,Product-3,Books,Documentary,Universal,9,332.77,177.17,155.6
NZ-ORD-973,2025-08-30,Auckland,Product-22,Toys,Puzzle,Marvel,5,860.33,896.72,-36.39
NZ-ORD-974,2025-08-31,Christchurch,Product-28,Home Decor,Curtain,Bardy,3,1966.32,1626.74,339.58
NZ-ORD-975,2025-09-01,Hamilton,Product-1,Electronics,Hardisk SDD,Toshiba,6,1350.42,1240.11,110.31
NZ-ORD-976,2025-09-02,Dunedin,Product-30,Clothing,T-Shirt,New Balance,2,797.66,770.78,26.88
NZ-ORD-977,2025-09-03,Christchurch,Product-5,Books,Documentary,Warner Bros,10,333.26,308.68,24.58
NZ-ORD-978,2025-09-04,Christchurch,Product-3,Toys,Doll,Marvel,6,753.36,644.44,108.92
NZ-ORD-979,2025-09-05,Wellington,Product-12,Books,Cartoon,Pixar,10,1493.21,1491.07,2.14
NZ-ORD-980,2025-09-06,Auckland,Product-29,Electronics,Mobile Phone,Apple,2,913.4,732.63,180.77
NZ-ORD-981,2025-09-07,Hamilton,Product-27,Books,Comedy,Disney,3,1198.6,741.18,457.42
NZ-ORD-982,2025-09-08,Dunedin,Product-22,Electronics,TV,Xiaomi,6,493.69,133.72,359.97
NZ-ORD-983,2025-09-09,Wellington,Product-18,Clothing,Shirt,Adidas,2,881.8,813.46,68.34
NZ-ORD-984,2025-09-10,Auckland,Product-18,Books,Cartoon,Warner Bros,4,321.5,101.2,220.3
NZ-ORD-985,2025-09-11,Christchurch,Product-23,Clothing,T-Shirt,Adidas,3,1802.48,1702.67,99.81
NZ-ORD-986,2025-09-12,Christchurch,Product-3,Home Decor,Curtain,Bardy,6,1906.34,1725.13,181.21
NZ-ORD-987,2025-09-13,Auckland,Product-25,Clothing,Shirt,Nike,3,426.19,72.67,353.52
NZ-ORD-988,2025-09-14,Wellington,Product-5,Clothing,T-Shirt,Nike,5,1916.92,1494.09,422.83
NZ-ORD-989,2025-09-15,Hamilton,Product-8,Toys,Card Game,Century,6,640.76,558.09,82.67
NZ-ORD-990,2025-09-16,Dunedin,Product-16,Books,Romance,20th Century Fox,4,70.3,-181.92,252.22
NZ-ORD-991,2025-09-17,Dunedin,Product-13,Home Decor,Window Blind,Rails,6,1212.81,1140.94,71.87
NZ-ORD-992,2025-09-18,Hamilton,Product-6,Clothing,T-Shirt,Adidas,9,1975.77,1642.36,333.41
NZ-ORD-993,2025-09-19,Dunedin,Product-5,Electronics,DVD Player,Panasonic,7,1560.47,1197.62,362.85
NZ-ORD-994,2025-09-20,Christchurch,Product-15,Toys,Doll,Lego,2,516.53,346.69,169.84
NZ-ORD-995,2025-09-21,Dunedin,Product-23,Clothing,Jacket,Puma,7,642.21,285.2,357.01
NZ-ORD-996,2025-09-22,Auckland,Product-6,Home Decor,Curtain,Rails,5,1455.61,1189.44,266.17
NZ-ORD-997,2025-09-23,Dunedin,Product-11,Home Decor,Miniature Statue,Oates,5,1137.29,1183.21,-45.92
NZ-ORD-998,2025-09-24,Hamilton,Product-8,Home Decor,Curtain,Brother,3,730.09,756.41,-26.32
NZ-ORD-999,2025-09-25,Auckland,Product-30,Toys,Card Game,Marvel,1,1673.65,1403.89,269.76
NZ-ORD-1000,2025-09-26,Dunedin,Product-13,Home Decor,Miniature Statue,Holmes Brok,1,1451.5,984.78,466.72
NZ-ORD-1001,2025-09-27,Christchurch,Product-19,Clothing,Jacket,Nike,3,1907.51,1911.06,-3.55
NZ-ORD-1002,2025-09-28,Hamilton,Product-7,Home Decor,Vase,Midea,7,924.05,564.64,359.41
NZ-ORD-1003,2025-09-29,Dunedin,Product-12,Home Decor,Vase,Zhongwei,8,1573.2,1223.76,349.44
NZ-ORD-1004,2025-09-30,Christchurch,Product-1,Electronics,TV,Sony,2,274.65,287.34,-12.69
NZ-ORD-1005,2025-10-01,Hamilton,Product-12,Home Decor,Curtain,Brother,10,1982.03,2076.93,-94.9
NZ-ORD-1006,2025-10-02,Auckland,Product-5,Toys,Doll,Hasbro,8,1586.86,1481.12,105.74
NZ-ORD-1007,2025-10-03,Christchurch,Product-14,Clothing,Jacket,Nike,3,1230.22,1051.18,179.04
NZ-ORD-1008,2025-10-04,Wellington,Product-25,Home Decor,Vase,Yuzhei Wong,1,1813.41,1317.24,496.17
NZ-ORD-1009,2025-10-05,Dunedin,Product-20,Clothing,T-Shirt,Nike,7,621.01,684.37,-63.36
NZ-ORD-1010,2025-10-06,Hamilton,Product-9,Electronics,CCTV,Samsung,3,1917.99,1968.4,-50.41
NZ-ORD-1011,2025-10-07,Christchurch,Product-4,Home Decor,Vinyl Paper,Seven,4,250.56,-111.02,361.58
NZ-ORD-1012,2025-10-08,Dunedin,Product-18,Home Decor,Curtain,Rails,6,190.46,-246.05,436.51
NZ-ORD-1013,2025-10-09,Auckland,Product-4,Toys,Puzzle,Wonder World,9,1468.95,1190.72,278.23
NZ-ORD-1014,2025-10-10,Hamilton,Product-14,Books,Cartoon,Pixar,1,710.72,680.82,29.9
NZ-ORD-1015,2025-10-11,Wellington,Product-16,Electronics,DVD Player,Sony,9,973.4,743.7,229.7
NZ-ORD-1016,2025-10-12,Hamilton,Product-6,Books,Horror,Lionsgate,8,1977.82,1500.36,477.46
NZ-ORD-1017,2025-10-13,Dunedin,Product-24,Clothing,Pant,Converse,10,137.23,-4.49,141.72
NZ-ORD-1018,2025-10-14,Hamilton,Product-8,Books,Comedy,Lionsgate,7,1463.7,1301.95,161.75
NZ-ORD-1019,2025-10-15,Dunedin,Product-19,Electronics,CCTV,Samsung,2,564.77,214.52,350.25
NZ-ORD-1020,2025-10-16,Hamilton,Product-6,Books,Horror,Lionsgate,3,643.13,649.59,-6.46
NZ-ORD-1021,2025-10-17,Dunedin,Product-30,Electronics,DVD Player,Toshiba,3,1190.21,850.81,339.4
NZ-ORD-1022,2025-10-18,Christchurch,Product-14,Toys,Puzzle,Hasbro,3,1202.17,962.64,239.53
NZ-ORD-1023,2025-10-19,Christchurch,Product-18,Electronics,TV,Samsung,1,399.09,288.03,111.06
NZ-ORD-1024,2025-10-20,Wellington,Product-25,Clothing,Pant,Adidas,1,1992.45,1717.34,275.11
NZ-ORD-1025,2025-10-21,Wellington,Product-24,Books,Comedy,Universal,6,399.31,483.6,-84.29
NZ-ORD-1026,2025-10-22,Christchurch,Product-11,Clothing,Shoe,Converse,6,410.09,74.7,335.39
NZ-ORD-1027,2025-10-23,Wellington,Product-1,Electronics,Mobile Phone,Apple,10,335.38,-113.04,448.42
NZ-ORD-1028,2025-10-24,Dunedin,Product-22,Home Decor,Curtain,Kels,1,93.63,93.58,0.05
NZ-ORD-1029,2025-10-25,Auckland,Product-8,Electronics,TV,Sony,3,286.83,385.05,-98.22
NZ-ORD-1030,2025-10-26,Hamilton,Product-4,Clothing,Shoe,Converse,2,1320.61,1048.53,272.08
NZ-ORD-1031,2025-10-27,Hamilton,Product-29,Electronics,TV,Sony,2,727.29,478.82,248.47
NZ-ORD-1032,2025-10-28,Christchurch,Product-23,Electronics,DVD Player,Toshiba,4,1788.91,1745.07,43.84
NZ-ORD-1033,2025-10-29,Hamilton,Product-7,Electronics,DVD Player,Toshiba,4,592.71,640.47,-47.76
NZ-ORD-1034,2025-10-30,Christchurch,Product-11,Toys,Doll,Marvel,7,835.8,496.46,339.34
NZ-ORD-1035,2025-10-31,Auckland,Product-29,Toys,Puzzle,Wonder World,6,754.62,366.53,388.09
NZ-ORD-1036,2025-11-01,Auckland,Product-15,Books,Documentary,Universal,6,1065.82,1071.37,-5.55
NZ-ORD-1037,2025-11-02,Wellington,Product-4,Clothing,Pant,Nike,7,1502.78,1010.58,492.2
NZ-ORD-1038,2025-11-03,Christchurch,Product-5,Clothing,Shirt,New Balance,9,1191.04,1151.36,39.68
NZ-ORD-1039,2025-11-04,Wellington,Product-7,Clothing,Shoe,Nike,2,887.09,666.49,220.6
NZ-ORD-1040,2025-11-05,Auckland,Product-12,Home Decor,Curtain,Bardy,2,847.2,404.38,442.82
NZ-ORD-1041,2025-11-06,Christchurch,Product-13,Electronics,Hardisk SDD,Sandisk,5,657.87,259.74,398.13
NZ-ORD-1042,2025-11-07,Christchurch,Product-1,Clothing,T-Shirt,Puma,6,627.68,261.9,365.78
NZ-ORD-1043,2025-11-08,Wellington,Product-20,Toys,Robot,Capcom,2,314.49,328.7,-14.21
NZ-ORD-1044,2025-11-09,Christchurch,Product-19,Books,Comedy,Warner Bros,8,800.01,539.14,260.87
NZ-ORD-1045,2025-11-10,Hamilton,Product-27,Home Decor,Vase,Foshan,3,1099.77,918.49,181.28
NZ-ORD-1046,2025-11-11,Hamilton,Product-27,Books,Romance,20th Century Fox,5,1395.5,899.52,495.98
NZ-ORD-1047,2025-11-12,Dunedin,Product-26,Toys,Board Game,Marvel,10,1186.57,1157.1,29.47
NZ-ORD-1048,2025-11-13,Christchurch,Product-2,Toys,Puzzle,Marvel,3,414.47,469,-54.53
NZ-ORD-1049,2025-11-14,Hamilton,Product-9,Home Decor,Window Blind,Kels,1,288.12,-167.64,455.76
NZ-ORD-1050,2025-11-15,Dunedin,Product-5,Books,Cartoon,Pixar,1,658.95,528.95,130
NZ-ORD-1051,2025-11-16,Christchurch,Product-8,Clothing,T-Shirt,Adidas,8,1483.79,1297.7,186.09
NZ-ORD-1052,2025-11-17,Christchurch,Product-30,Books,Horror,Universal,2,420.72,394.97,25.75
NZ-ORD-1053,2025-11-18,Dunedin,Product-20,Home Decor,Curtain,Rails,3,286.99,79.51,207.48
NZ-ORD-1054,2025-11-19,Christchurch,Product-16,Books,Cartoon,Dreamworks,4,1003.27,522.22,481.05
NZ-ORD-1055,2025-11-20,Dunedin,Product-25,Toys,Board Game,Telltale,6,732.81,745.62,-12.81
NZ-ORD-1056,2025-11-21,Wellington,Product-19,Home Decor,Vinyl Paper,Seven,8,1005.69,534.2,471.49
NZ-ORD-1057,2025-11-22,Auckland,Product-26,Electronics,Hardisk SDD,Kingston,3,548.56,552.41,-3.85
NZ-ORD-1058,2025-11-23,Wellington,Product-21,Home Decor,Miniature Statue,Holmes Brok,4,1997.32,1647.32,350
NZ-ORD-1059,2025-11-24,Auckland,Product-13,Books,Cartoon,Warner Bros,6,536.2,215.24,320.96
NZ-ORD-1060,2025-11-25,Auckland,Product-3,Home Decor,Miniature Statue,Holmes Brok,8,1659.3,1683.94,-24.64
NZ-ORD-1061,2025-11-26,Auckland,Product-6,Toys,Robot,Namco,3,451.54,268.11,183.43
NZ-ORD-1062,2025-11-27,Christchurch,Product-19,Electronics,Mobile Phone,Apple,6,910.91,419.32,491.59
NZ-ORD-1063,2025-11-28,Christchurch,Product-23,Books,Cartoon,Dreamworks,5,1059.63,811.13,248.5
NZ-ORD-1064,2025-11-29,Auckland,Product-10,Electronics,DVD Player,Panasonic,4,1736.07,1438.48,297.59
NZ-ORD-1065,2025-11-30,Christchurch,Product-5,Electronics,DVD Player,Toshiba,9,1592.43,1628.16,-35.73
NZ-ORD-1066,2025-12-01,Dunedin,Product-9,Home Decor,Miniature Statue,Holmes Brok,6,1254.26,1231.13,23.13
NZ-ORD-1067,2025-12-02,Wellington,Product-28,Books,Comedy,Disney,6,1773.53,1714.05,59.48
NZ-ORD-1068,2025-12-03,Christchurch,Product-22,Home Decor,Curtain,IKEA,2,190.83,289.21,-98.38
NZ-ORD-1069,2025-12-04,Dunedin,Product-13,Books,Horror,Lionsgate,4,1103.56,848.72,254.84
NZ-ORD-1070,2025-12-05,Wellington,Product-5,Books,Documentary,Discovery,1,303.25,402.25,-99
NZ-ORD-1071,2025-12-06,Auckland,Product-14,Books,Comedy,Lionsgate,4,802.48,662.55,139.93
NZ-ORD-1072,2025-12-07,Christchurch,Product-13,Toys,Board Game,Hasbro,10,767.12,416.4,350.72
NZ-ORD-1073,2025-12-08,Wellington,Product-11,Toys,Robot,Konami,3,544.79,559.31,-14.52
NZ-ORD-1074,2025-12-09,Auckland,Product-23,Toys,Board Game,Century,1,1984.12,2043.75,-59.63
NZ-ORD-1075,2025-12-10,Auckland,Product-12,Clothing,Shoe,Puma,9,919.85,553.06,366.79
NZ-ORD-1076,2025-12-11,Christchurch,Product-1,Toys,Puzzle,Marvel,7,279.11,82.48,196.63
NZ-ORD-1077,2025-12-12,Hamilton,Product-24,Toys,Puzzle,Wonder World,6,783.84,436.64,347.2
NZ-ORD-1078,2025-12-13,Auckland,Product-6,Electronics,Hardisk SDD,Sandisk,10,671.73,725.41,-53.68
NZ-ORD-1079,2025-12-14,Christchurch,Product-10,Clothing,Pant,Puma,3,372.08,168.43,203.65
NZ-ORD-1080,2025-12-15,Hamilton,Product-27,Books,Cartoon,Disney,5,491.1,197.46,293.64
NZ-ORD-1081,2025-12-16,Dunedin,Product-15,Toys,Robot,Namco,8,1755.68,1789.72,-34.04
NZ-ORD-1082,2025-12-17,Auckland,Product-20,Electronics,Hardisk SDD,Sandisk,8,392.7,36.21,356.49
NZ-ORD-1083,2025-12-18,Christchurch,Product-18,Electronics,Mobile Phone,Oppo,9,1823.55,1840.26,-16.71
NZ-ORD-1084,2025-12-19,Wellington,Product-14,Electronics,TV,Sony,10,1949.15,1752.95,196.2
NZ-ORD-1085,2025-12-20,Christchurch,Product-24,Home Decor,Miniature Statue,Baurdani,10,42.87,126.13,-83.26
NZ-ORD-1086,2025-12-21,Hamilton,Product-28,Books,Documentary,Discovery,1,493.53,8.41,485.12
NZ-ORD-1087,2025-12-22,Dunedin,Product-30,Books,Comedy,20th Century Fox,9,964.14,550.82,413.32
NZ-ORD-1088,2025-12-23,Auckland,Product-28,Electronics,TV,Panasonic,1,585.67,543.87,41.8
NZ-ORD-1089,2025-12-24,Christchurch,Product-27,Home Decor,Curtain,Rails,3,1104.94,1157.83,-52.89
NZ-ORD-1090,2025-12-25,Dunedin,Product-6,Home Decor,Miniature Statue,Baurdani,9,350.04,171.63,178.41
NZ-ORD-1091,2025-12-26,Christchurch,Product-21,Home Decor,Curtain,Brother,8,815.94,707.74,108.2
NZ-ORD-1092,2025-12-27,Wellington,Product-9,Clothing,Shirt,Puma,10,523.16,418.78,104.38
NZ-ORD-1093,2025-12-28,Dunedin,Product-14,Home Decor,Vinyl Paper,Level Up,1,1211.38,1151.54,59.84
NZ-ORD-1094,2025-12-29,Dunedin,Product-14,Toys,Board Game,Telltale,4,459.3,17.69,441.61
NZ-ORD-1095,2025-12-30,Christchurch,Product-9,Toys,Doll,Barbie,2,1607.35,1384.45,222.9
NZ-ORD-1096,2025-12-31,Christchurch,Product-30,Home Decor,Window Blind,Bardy,7,743.86,567.11,176.75
NZ-ORD-1097,2026-01-01,Dunedin,Product-18,Books,Horror,Universal,4,853.89,608.47,245.42
NZ-ORD-1098,2026-01-02,Christchurch,Product-11,Toys,Robot,Sega,7,1277.46,794.27,483.19
NZ-ORD-1099,2026-01-03,Christchurch,Product-26,Electronics,DVD Player,Toshiba,8,1638.81,1314.96,323.85
NZ-ORD-1100,2026-01-04,Christchurch,Product-4,Books,Romance,Warner Bros,10,1060.38,600.06,460.32
NZ-ORD-1101,2026-01-05,Dunedin,Product-22,Toys,Board Game,Telltale,9,1997.99,1877.52,120.47
NZ-ORD-1102,2026-01-06,Auckland,Product-21,Home Decor,Vase,IKEA,3,870.55,634.52,236.03
NZ-ORD-1103,2026-01-07,Wellington,Product-5,Toys,Doll,Lego,2,898.73,890.92,7.81
NZ-ORD-1104,2026-01-08,Auckland,Product-20,Home Decor,Curtain,IKEA,7,1618.67,1363.8,254.87
NZ-ORD-1105,2026-01-09,Auckland,Product-21,Clothing,Pant,Nike,6,1606.49,1223.5,382.99
NZ-ORD-1106,2026-01-10,Hamilton,Product-12,Clothing,Pant,Converse,5,999.93,1090.76,-90.83
NZ-ORD-1107,2026-01-11,Hamilton,Product-8,Electronics,Mobile Phone,Oppo,6,1227.48,906.35,321.13
NZ-ORD-1108,2026-01-12,Hamilton,Product-2,Books,Documentary,Warner Bros,5,264.35,291.74,-27.39
NZ-ORD-1109,2026-01-13,Dunedin,Product-20,Toys,Card Game,Telltale,1,443.82,-27.61,471.43
NZ-ORD-1110,2026-01-14,Dunedin,Product-26,Clothing,Jacket,Adidas,2,807.46,512.93,294.53
NZ-ORD-1111,2026-01-15,Christchurch,Product-1,Clothing,T-Shirt,Adidas,2,383.17,280.66,102.51
NZ-ORD-1112,2026-01-16,Dunedin,Product-24,Books,Comedy,Disney,1,1980.09,1658.15,321.94
NZ-ORD-1113,2026-01-17,Dunedin,Product-30,Toys,Board Game,Telltale,6,1210.43,1141.64,68.79
NZ-ORD-1114,2026-01-18,Hamilton,Product-2,Clothing,T-Shirt,Adidas,9,1771.11,1430.9,340.21
NZ-ORD-1115,2026-01-19,Auckland,Product-10,Books,Documentary,National Geographic,9,220.96,-58.93,279.89
NZ-ORD-1116,2026-01-20,Wellington,Product-6,Electronics,TV,Xiaomi,5,1189.72,1109.01,80.71
NZ-ORD-1117,2026-01-21,Auckland,Product-18,Books,Documentary,20th Century Fox,1,859.62,561.61,298.01
NZ-ORD-1118,2026-01-22,Hamilton,Product-20,Home Decor,Miniature Statue,Holmes Brok,4,1554.57,1355.18,199.39
NZ-ORD-1119,2026-01-23,Wellington,Product-4,Toys,Board Game,Telltale,10,728.83,472.99,255.84
NZ-ORD-1120,2026-01-24,Wellington,Product-27,Home Decor,Curtain,Brother,3,351.5,3.27,348.23
NZ-ORD-1121,2026-01-25,Christchurch,Product-3,Books,Cartoon,Pixar,9,132.98,67.6,65.38
NZ-ORD-1122,2026-01-26,Wellington,Product-6,Books,Horror,Universal,2,1571.15,1600.21,-29.06
NZ-ORD-1123,2026-01-27,Christchurch,Product-12,Clothing,Jacket,Converse,6,398.8,-46.65,445.45
NZ-ORD-1124,2026-01-28,Wellington,Product-10,Toys,Board Game,Exploding,2,1047.89,1108.98,-61.09
NZ-ORD-1125,2026-01-29,Hamilton,Product-15,Home Decor,Miniature Statue,Oates,1,1673.51,1450.91,222.6
NZ-ORD-1126,2026-01-30,Auckland,Product-16,Electronics,DVD Player,Samsung,4,1742.76,1787.86,-45.1
NZ-ORD-1127,2026-01-31,Dunedin,Product-14,Electronics,CCTV,Xiaomi,1,180.19,-29.87,210.06
NZ-ORD-1128,2026-02-01,Dunedin,Product-29,Toys,Doll,Hasbro,3,345.47,-93.83,439.3
NZ-ORD-1129,2026-02-02,Hamilton,Product-19,Books,Documentary,National Geographic,1,502.93,439.39,63.54
NZ-ORD-1130,2026-02-03,Hamilton,Product-25,Clothing,Pant,Puma,8,514.24,198.75,315.49
NZ-ORD-1131,2026-02-04,Dunedin,Product-4,Clothing,Shoe,Puma,3,1475.44,1571.43,-95.99
NZ-ORD-1132,2026-02-05,Hamilton,Product-6,Clothing,T-Shirt,Puma,6,660.27,337.21,323.06
NZ-ORD-1133,2026-02-06,Dunedin,Product-16,Clothing,Pant,Nike,1,1665,1537.83,127.17
NZ-ORD-1134,2026-02-07,Auckland,Product-29,Home Decor,Vase,IKEA,8,550.9,236.73,314.17
NZ-ORD-1135,2026-02-08,Dunedin,Product-3,Toys,Robot,Bandai,3,1495.34,1589.8,-94.46
NZ-ORD-1136,2026-02-09,Christchurch,Product-1,Electronics,Mobile Phone,Vivo,5,130.22,-114.5,244.72
NZ-ORD-1137,2026-02-10,Dunedin,Product-27,Toys,Board Game,Hasbro,2,617.45,713.56,-96.11
NZ-ORD-1138,2026-02-11,Auckland,Product-15,Home Decor,Curtain,IKEA,2,109.35,-214.6,323.95
NZ-ORD-1139,2026-02-12,Wellington,Product-11,Toys,Doll,Barbie,9,1828.11,1545.49,282.62
NZ-ORD-1140,2026-02-13,Hamilton,Product-10,Books,Documentary,Universal,1,459.15,-0.69,459.84
NZ-ORD-1141,2026-02-14,Dunedin,Product-2,Toys,Card Game,Dungeons,2,945.9,998.55,-52.65
NZ-ORD-1142,2026-02-15,Auckland,Product-24,Toys,Puzzle,Wonder World,9,1035,1042.36,-7.36
NZ-ORD-1143,2026-02-16,Wellington,Product-20,Toys,Card Game,Marvel,9,1556.84,1183.26,373.58
NZ-ORD-1144,2026-02-17,Auckland,Product-29,Electronics,Mobile Phone,Apple,2,1519.93,1282.22,237.71
NZ-ORD-1145,2026-02-18,Auckland,Product-25,Electronics,DVD Player,Toshiba,5,30.13,-210.47,240.6
NZ-ORD-1146,2026-02-19,Hamilton,Product-11,Home Decor,Window Blind,Kels,6,1162.8,992.01,170.79
NZ-ORD-1147,2026-02-20,Wellington,Product-25,Electronics,DVD Player,Sony,3,1810.9,1745.2,65.7
NZ-ORD-1148,2026-02-21,Christchurch,Product-5,Clothing,Jacket,Nike,7,1944.12,1551.76,392.36
NZ-ORD-1149,2026-02-22,Hamilton,Product-29,Toys,Puzzle,Wonder World,4,168.98,230.76,-61.78
NZ-ORD-1150,2026-02-23,Wellington,Product-6,Toys,Board Game,Exploding,6,1531.04,1301.28,229.76
NZ-ORD-1151,2026-02-24,Christchurch,Product-10,Electronics,Hardisk SDD,Samsung,4,147.18,159.28,-12.1
NZ-ORD-1152,2026-02-25,Dunedin,Product-9,Clothing,Shirt,Adidas,6,210.7,-107.47,318.17
NZ-ORD-1153,2026-02-26,Auckland,Product-18,Toys,Robot,Bandai,10,1480.5,1418.37,62.13
NZ-ORD-1154,2026-02-27,Hamilton,Product-17,Home Decor,Window Blind,Rails,5,1207.96,1139.77,68.19
NZ-ORD-1155,2026-02-28,Dunedin,Product-25,Toys,Board Game,Marvel,10,613.39,554.75,58.64
NZ-ORD-1156,2026-03-01,Christchurch,Product-28,Clothing,Shoe,Nike,10,460.67,437.89,22.78
NZ-ORD-1157,2026-03-02,Hamilton,Product-7,Home Decor,Vinyl Paper,Seiko,6,797.79,633.66,164.13
NZ-ORD-1158,2026-03-03,Christchurch,Product-17,Home Decor,Vase,Midea,10,277.91,5.99,271.92
NZ-ORD-1159,2026-03-04,Hamilton,Product-17,Toys,Robot,Bandai,4,288.22,-176.75,464.97
NZ-ORD-1160,2026-03-05,Wellington,Product-2,Toys,Board Game,Exploding,8,796.3,856.09,-59.79
NZ-ORD-1161,2026-03-06,Christchurch,Product-9,Electronics,TV,Panasonic,4,1207.97,814.2,393.77
NZ-ORD-1162,2026-03-07,Christchurch,Product-6,Home Decor,Vinyl Paper,Kenko,5,1752.17,1298.4,453.77
NZ-ORD-1163,2026-03-08,Hamilton,Product-25,Home Decor,Vase,Midea,7,163.22,-71.9,235.12
NZ-ORD-1164,2026-03-09,Auckland,Product-29,Clothing,T-Shirt,Adidas,10,776.54,295.12,481.42
NZ-ORD-1165,2026-03-10,Auckland,Product-7,Books,Cartoon,Disney,5,1932.83,1988.16,-55.33
NZ-ORD-1166,2026-03-11,Dunedin,Product-24,Toys,Doll,Marvel,10,1005.44,920.62,84.82
NZ-ORD-1167,2026-03-12,Auckland,Product-6,Home Decor,Curtain,Kels,4,1911.08,1943.76,-32.68
NZ-ORD-1168,2026-03-13,Christchurch,Product-29,Books,Documentary,National Geographic,6,324.28,268.3,55.98
NZ-ORD-1169,2026-03-14,Wellington,Product-20,Books,Cartoon,Pixar,1,148.19,136.23,11.96
NZ-ORD-1170,2026-03-15,Auckland,Product-9,Clothing,Shirt,New Balance,1,301.99,378.2,-76.21
NZ-ORD-1171,2026-03-16,Christchurch,Product-3,Toys,Card Game,Hasbro,10,669.17,388.4,280.77
NZ-ORD-1172,2026-03-17,Dunedin,Product-23,Clothing,Shoe,Adidas,6,578.18,329.99,248.19
NZ-ORD-1173,2026-03-18,Auckland,Product-11,Clothing,Shoe,Puma,1,1837.59,1531.42,306.17
NZ-ORD-1174,2026-03-19,Wellington,Product-10,Home Decor,Curtain,Kels,9,1611.82,1631.25,-19.43
NZ-ORD-1175,2026-03-20,Wellington,Product-22,Toys,Robot,Bandai,3,1647.83,1526.25,121.58
NZ-ORD-1176,2026-03-21,Dunedin,Product-28,Toys,Puzzle,Hasbro,9,1825.57,1533.13,292.44
NZ-ORD-1177,2026-03-22,Hamilton,Product-16,Toys,Card Game,Telltale,10,197.87,241.47,-43.6
NZ-ORD-1178,2026-03-23,Christchurch,Product-4,Electronics,CCTV,Huawei,8,1251.27,1032.31,218.96
NZ-ORD-1179,2026-03-24,Wellington,Product-16,Clothing,Jacket,Converse,9,564.36,390.25,174.11
NZ-ORD-1180,2026-03-25,Hamilton,Product-15,Books,Horror,Warner Bros,3,1870.65,1692.24,178.41
NZ-ORD-1181,2026-03-26,Auckland,Product-27,Electronics,CCTV,Sony,5,1140.91,1032.27,108.64
NZ-ORD-1182,2026-03-27,Auckland,Product-16,Books,Horror,Universal,8,1126.33,1079.21,47.12
NZ-ORD-1183,2026-03-28,Christchurch,Product-24,Toys,Doll,Marvel,9,241.41,-1.39,242.8
NZ-ORD-1184,2026-03-29,Hamilton,Product-22,Books,Documentary,Warner Bros,2,1148.04,695.73,452.31
NZ-ORD-1185,2026-03-30,Christchurch,Product-2,Books,Horror,20th Century Fox,3,734.39,321.23,413.16
NZ-ORD-1186,2026-03-31,Christchurch,Product-1,Electronics,Mobile Phone,Apple,3,1057.69,1051.83,5.86
NZ-ORD-1187,2026-04-01,Auckland,Product-20,Electronics,TV,Panasonic,3,1658.4,1282.52,375.88
NZ-ORD-1188,2026-04-02,Wellington,Product-4,Electronics,Mobile Phone,Vivo,4,1158.01,904.15,253.86
NZ-ORD-1189,2026-04-03,Dunedin,Product-16,Clothing,Shirt,Nike,3,887.32,901.16,-13.84
NZ-ORD-1190,2026-04-04,Wellington,Product-19,Clothing,Shoe,Nike,9,1394.59,931.7,462.89
NZ-ORD-1191,2026-04-05,Auckland,Product-1,Toys,Doll,Marvel,2,869.76,438.52,431.24
NZ-ORD-1192,2026-04-06,Dunedin,Product-3,Toys,Doll,Marvel,4,1518.2,1285.57,232.63
NZ-ORD-1193,2026-04-07,Dunedin,Product-10,Books,Comedy,Disney,5,592.46,532.9,59.56
NZ-ORD-1194,2026-04-08,Hamilton,Product-27,Toys,Robot,Konami,1,1740.22,1614.3,125.92
NZ-ORD-1195,2026-04-09,Wellington,Product-6,Clothing,T-Shirt,Puma,6,693.84,338.21,355.63
NZ-ORD-1196,2026-04-10,Hamilton,Product-13,Electronics,TV,Panasonic,5,855.45,505.3,350.15
NZ-ORD-1197,2026-04-11,Christchurch,Product-23,Electronics,DVD Player,Changhong,1,76.68,136.84,-60.16
